25,715,748,404,4,3,79,35,42,48.51
20,193,647,258,7,6,156,32,40,84.00
23,732,752,3082,10,5,32,75,35,91.88
36,828,431,2516,3,1,121,20,19,13.97
37,806,111,4828,5,3,139,40,48,65.52
11,27,840,3627,23,5,88,70,70,374.85
1,872,566,1660,1,1,69,10,53,16.70
32,140,655,2648,30,8,105,95,62,442.68
25,157,672,4043,5,7,72,30,14,24.99
42,204,17,2052,29,10,85,97,29,207.06
11,436,892,1521,1,9,30,33,14,16.17
32,886,674,752,6,5,148,55,42,74.97
16,504,998,3511,19,2,44,70,42,176.40
39,505,392,4270,13,4,86,56,85,267.75
27,55,787,3936,23,8,128,77,38,215.46
40,666,504,4989,7,3,99,33,19,33.91
28,302,561,4243,15,2,133,42,62,208.32
42,45,783,2328,9,3,112,30,92,202.86
34,314,836,1881,25,4,133,72,14,79.38
4,567,761,1294,10,8,151,60,92,270.48
28,336,361,2788,4,1,44,16,71,67.09
2,654,836,1586,17,10,36,90,53,244.86
34,125,757,485,24,10,141,85,35,213.15
2,934,357,1684,10,2,138,60,29,66.99
35,109,534,3476,27,6,69,82,71,447.30
21,724,265,181,4,3,129,35,92,106.26
37,423,800,4347,2,10,152,40,38,55.86
8,206,572,3182,2,4,74,15,35,29.40
36,454,512,18,19,4,129,76,50,220.50
40,672,380,2328,7,8,49,50,89,205.59
2,96,116,1915,23,9,117,80,14,80.85
8,8,518,1660,1,9,87,25,62,71.61
5,691,327,598,16,5,93,70,70,271.95
3,402,327,19,8,7,151,50,55,132.82
9,666,616,2718,14,5,86,63,62,214.83
8,291,371,1302,20,8,64,70,42,211.68
4,395,612,4481,11,10,58,70,35,117.60
36,377,617,1863,18,1,79,63,38,147.63
42,834,118,754,9,4,92,65,32,73.92
32,32,676,4069,27,2,83,72,48,282.24
21,238,61,4778,5,1,144,15,14,16.17
24,85,57,3707,28,10,104,95,14,97.02
4,635,733,4410,4,1,156,16,85,80.33
34,462,39,232,2,9,81,36,14,19.11
6,77,971,4610,6,4,120,25,53,89.04
11,504,289,2479,2,3,69,16,14,10.29
7,587,173,4843,11,1,130,40,92,222.18
6,838,669,3375,3,1,106,20,42,30.87
15,864,471,2639,2,1,153,15,89,46.73
40,400,320,651,9,3,100,40,40,88.20
12,770,982,991,4,2,100,30,14,14.70
2,672,71,2627,7,4,45,36,53,100.17
24,270,519,4147,26,3,150,72,48,277.20
7,101,222,4544,15,10,121,62,62,260.40
7,985,536,1173,14,2,135,80,19,59.85
31,803,651,427,12,1,30,65,71,186.38
29,528,909,3886,19,6,79,83,85,392.70
38,888,667,4949,2,1,64,15,71,37.27
20,360,811,414,7,4,140,36,50,94.50
6,792,347,4759,12,3,144,75,14,39.69
2,125,31,990,3,3,61,15,89,84.11
20,368,391,4811,18,9,67,90,38,179.55
22,510,615,3121,15,10,134,83,92,386.40
37,758,462,2456,13,5,96,90,48,156.24
22,342,111,4605,5,4,132,30,92,135.24
15,406,499,1544,18,3,142,70,85,348.07
1,612,820,3710,4,5,126,30,62,84.63
38,310,131,4821,20,2,52,55,62,273.42
34,179,972,2187,10,4,100,35,92,231.84
1,658,157,4183,6,10,139,53,92,212.52
37,561,667,2677,11,3,69,46,29,76.13
26,615,556,2542,17,3,30,66,71,275.83
35,499,966,4502,13,7,103,66,62,214.83
16,499,366,3997,9,4,114,43,14,32.34
33,814,458,1063,15,1,35,80,48,156.24
17,330,536,4084,14,3,71,42,35,113.93
5,350,348,632,12,9,33,70,62,214.83
21,402,727,1644,11,4,132,50,50,136.50
39,618,98,3219,8,10,79,60,62,169.26
29,903,703,3454,13,3,110,80,14,42.63
42,342,440,2432,9,8,90,56,85,232.05
13,558,670,19,4,4,106,26,62,78.12
41,942,556,4041,9,4,93,65,19,43.89
36,573,57,2972,7,3,120,33,38,67.83
33,640,625,2839,19,8,103,90,14,67.62
30,184,461,3098,7,10,35,42,48,120.96
12,314,166,3970,11,7,87,45,35,106.58
13,69,894,3270,3,7,42,25,85,116.02
28,367,655,331,7,4,147,36,32,60.48
18,824,962,3170,9,3,160,60,48,105.84
26,517,330,61,20,6,147,86,38,183.54
29,910,110,525,10,1,30,55,42,92.61
39,968,578,1703,11,4,96,75,62,169.26
33,973,335,3066,7,1,54,40,50,78.75
4,895,278,1074,15,3,120,90,42,145.53
26,409,665,4224,16,1,87,56,92,318.78
15,150,579,2056,24,9,90,82,62,371.07
12,687,874,1162,12,6,44,60,92,289.80
37,513,844,2922,7,8,65,50,48,110.88
14,597,655,4400,13,5,94,60,53,172.51
37,871,136,4272,12,2,125,70,14,38.22
12,815,173,4146,11,1,30,60,70,169.05
24,995,691,1524,7,2,119,45,48,80.64
3,67,473,2163,14,1,120,37,62,188.79
5,651,98,2310,14,5,141,63,89,308.38
39,693,191,4787,19,2,158,70,89,373.80
29,221,315,576,2,2,68,10,35,22.05
2,203,341,1403,20,6,108,65,85,410.55
17,500,610,674,5,1,69,20,89,102.80
7,680,720,3629,16,7,37,76,70,286.65
34,93,812,3158,16,5,112,52,35,135.97
7,108,620,4320,26,4,118,75,70,411.60
31,983,950,2181,14,3,100,85,42,136.71
40,697,848,4526,12,7,158,63,89,289.69
15,310,574,4591,19,10,120,72,38,191.52
10,214,431,1424,6,6,140,30,62,117.18
37,390,927,2958,1,8,78,30,92,96.60
9,152,799,1880,19,9,64,70,40,197.40
21,590,129,3506,2,5,134,23,35,33.07
40,210,796,1541,30,7,71,92,55,386.93
18,337,486,4141,15,2,36,56,92,309.12
16,243,861,1170,20,6,50,65,38,183.54
25,142,69,1848,8,5,86,32,29,63.95
40,272,37,4039,20,3,116,57,50,225.75
7,696,866,1251,10,8,32,60,40,117.60
7,429,154,3420,12,2,38,46,71,193.83
20,965,586,408,8,3,117,55,92,183.54
40,903,73,3828,11,2,106,65,38,95.76
14,594,442,4279,7,1,144,26,38,59.85
41,956,398,199,4,2,126,30,71,74.55
40,851,400,4450,12,5,78,85,40,121.80
42,96,423,4134,22,9,103,77,14,77.91
21,183,120,4833,29,1,44,75,85,526.57
7,329,377,1386,16,8,59,60,70,294.00
42,850,903,3622,13,4,62,85,19,59.85
17,635,905,1493,15,9,98,80,92,376.74
21,176,939,4530,4,7,137,27,48,75.60
33,611,244,2406,14,7,149,70,19,69.83
4,31,16,4813,14,10,37,60,62,247.38
11,791,702,3519,8,4,123,60,53,111.30
40,773,235,1601,15,4,160,95,48,171.36
33,819,445,2529,8,5,91,65,19,41.89
34,493,257,3758,8,8,49,53,48,120.96
28,164,598,2302,26,3,158,72,38,219.45
4,965,712,1518,11,4,77,75,50,136.50
9,64,798,501,20,4,150,60,19,87.78
25,122,979,1737,6,3,112,22,62,97.65
22,843,905,2081,6,1,149,35,50,68.25
22,1,138,833,8,3,101,27,29,57.85
35,715,181,2218,14,3,104,85,14,45.57
29,526,135,575,8,9,96,56,53,139.13
14,940,71,2105,5,1,160,30,29,33.49
6,920,113,2179,1,3,36,20,48,25.20
19,627,844,814,15,4,152,63,48,171.36
40,410,276,407,15,3,114,60,85,294.52
27,590,376,4396,17,6,71,76,53,222.60
14,19,373,3195,3,3,158,15,85,80.33
15,217,97,2739,5,9,156,35,50,99.75
34,198,481,4681,12,7,117,47,85,276.68
15,490,932,2596,13,5,65,60,62,201.81
33,617,414,370,12,10,75,73,14,49.98
5,925,318,521,11,1,39,60,48,115.92
38,105,200,2390,3,1,42,10,89,65.41
18,55,147,3121,17,2,105,47,71,268.38
15,595,868,198,1,7,51,26,89,84.11
9,678,250,4462,18,9,122,90,42,198.45
5,372,16,837,1,3,35,13,71,37.27
8,262,334,162,27,7,159,85,53,339.46
37,553,431,3025,18,6,152,80,40,176.40
11,965,469,948,5,2,113,35,42,52.92
39,262,505,102,5,5,117,25,53,83.47
32,575,331,4527,14,1,160,50,53,161.38
37,882,168,4739,11,3,70,70,38,99.75
38,761,382,1906,8,3,41,55,48,95.76
34,296,146,1881,30,9,140,97,19,137.66
14,17,116,2032,22,8,159,75,14,76.44
33,535,437,1771,6,4,67,33,85,142.80
25,371,231,4809,3,5,126,26,40,46.20
18,554,485,111,16,9,77,83,29,124.85
18,636,191,1806,6,1,42,23,35,47.77
38,183,968,1097,8,5,68,32,29,63.95
18,586,855,3208,12,9,51,70,71,246.01
2,603,665,4807,11,1,92,40,19,45.88
35,969,198,1288,2,4,54,30,48,40.32
22,59,783,773,29,4,59,82,62,403.62
1,455,390,663,7,4,119,36,85,160.65
17,571,126,4834,20,1,126,70,14,60.27
12,344,607,3462,3,4,52,23,29,30.45
22,650,44,2167,3,5,107,26,14,16.17
37,818,109,2350,1,3,78,20,62,32.55
34,308,445,3527,22,8,49,75,38,207.48
9,880,420,161,8,2,102,50,48,90.72
2,469,206,4424,5,7,153,40,14,24.99
12,306,578,1222,18,7,89,62,71,320.57
4,219,492,3070,1,4,132,12,38,23.94
40,186,307,456,8,8,144,40,42,105.84
40,51,92,2232,2,2,136,10,92,57.96
30,807,502,3006,2,4,112,30,92,77.28
2,507,740,1727,2,8,66,33,32,40.32
38,430,470,2267,6,5,48,36,48,85.68
25,957,824,1893,11,5,63,80,70,198.45
10,234,113,2279,15,7,94,55,53,205.91
15,89,29,539,8,5,71,32,48,105.84
37,35,708,1290,24,9,97,82,14,83.79
37,539,889,4185,18,3,70,70,14,57.33
42,755,12,1391,4,4,78,40,62,78.12
14,216,728,3321,29,9,56,95,38,267.33
3,681,653,2070,9,3,131,40,32,70.56
14,404,607,4267,9,1,113,33,48,95.76
28,98,397,1544,17,3,130,50,38,147.63
22,854,339,505,14,3,41,85,53,172.51
12,841,769,4158,6,5,107,55,48,85.68
37,417,130,2308,5,4,39,30,14,20.58
15,477,998,1178,2,9,96,36,55,75.08
3,299,664,300,16,9,37,62,62,266.91
5,779,656,3187,15,5,79,100,19,69.83
4,1,442,1787,9,4,130,32,62,143.22
25,671,445,347,8,1,107,30,40,71.40
13,568,869,3689,9,2,34,36,42,88.20
9,246,906,332,9,9,85,45,53,150.26
29,69,127,4496,4,2,37,15,70,73.50
37,942,668,4117,1,4,111,25,85,53.55
41,5,188,504,16,6,90,55,55,219.45
8,787,551,81,14,3,150,85,14,45.57
1,93,65,2771,22,4,159,65,19,95.76
33,346,426,863,6,9,40,50,35,77.17
11,441,452,3354,16,7,130,76,53,217.04
20,201,616,234,17,7,115,60,29,124.85
28,800,272,29,13,4,100,85,38,119.70
17,965,614,578,14,4,74,90,62,208.32
29,733,324,926,8,1,84,45,55,98.17
5,617,27,1368,7,5,70,40,48,95.76
15,406,61,4693,10,2,44,40,92,212.52
38,132,890,4957,2,5,100,17,62,58.59
2,760,302,220,15,3,58,90,70,242.55
6,115,9,138,2,8,107,25,71,89.46
22,224,878,4035,23,6,89,72,19,103.74
18,746,813,2312,5,2,80,35,89,112.14
30,195,713,476,13,10,83,57,62,234.36
26,566,155,1512,3,8,99,36,50,73.50
37,286,701,872,14,4,110,45,35,117.60
39,188,471,2036,30,6,152,90,62,429.66
2,734,485,2551,8,3,66,55,14,27.93
25,170,119,1003,8,8,108,40,48,120.96
35,415,872,1331,15,4,136,63,14,49.98
6,869,856,2992,1,1,118,10,62,19.53
20,560,610,612,17,5,104,73,62,253.89
23,81,623,1898,24,9,110,82,29,173.57
8,692,569,1548,3,6,146,30,48,60.48
36,755,488,3428,8,4,142,60,48,100.80
6,649,216,1068,6,4,110,33,29,48.72
6,8,289,3565,15,1,65,40,71,231.10
6,756,566,4276,12,2,139,70,62,169.26
12,534,487,1600,4,3,112,23,50,57.75
37,538,191,4710,1,9,97,33,42,48.51
36,922,503,1453,4,5,85,45,50,68.25
36,968,937,42,7,1,139,40,48,75.60
5,223,805,1845,20,4,49,60,48,221.76
29,715,328,4570,9,1,62,50,48,95.76
6,580,552,3785,8,10,44,60,14,38.22
41,784,121,4918,12,1,80,65,48,126.00
26,94,531,1274,28,1,35,72,92,550.62
8,763,713,2528,15,5,81,100,48,176.40
5,769,483,4329,2,1,140,15,92,48.30
13,843,389,1057,3,2,123,25,70,58.80
40,138,511,847,10,3,156,32,89,214.94
15,987,267,473,14,5,121,95,32,110.88
37,295,250,2934,17,8,86,62,85,374.85
12,649,79,3386,11,10,136,70,14,47.04
4,212,962,1533,19,6,110,62,70,323.40
12,251,47,1908,5,5,100,25,71,111.83
22,686,868,2223,9,5,124,46,70,169.05
14,660,662,681,15,5,65,66,35,128.63
37,355,469,379,18,9,141,90,42,198.45
31,906,635,345,12,3,47,75,70,198.45
39,335,185,3668,16,2,107,60,89,317.73
3,889,138,4494,6,1,159,35,32,43.68
13,472,142,2745,14,10,159,80,29,115.71
25,864,985,2609,11,2,59,65,50,126.00
28,586,113,3749,15,1,62,53,14,45.57
14,611,643,4154,11,2,37,43,35,88.20
42,418,231,1768,17,5,119,73,19,77.80
19,526,879,1603,12,10,40,73,35,124.95
17,342,700,2795,5,10,54,50,85,178.50
16,656,841,604,7,9,160,53,62,149.73
16,610,278,1663,11,2,144,43,85,214.20
35,84,167,3007,25,2,152,67,38,207.48
21,764,522,1141,8,3,63,55,70,139.65
11,576,533,2029,20,2,100,73,62,273.42
2,952,965,4958,8,1,141,45,62,110.67
39,521,832,814,20,6,85,86,62,299.46
20,35,60,2972,26,10,106,90,53,345.03
19,484,349,996,14,3,139,56,48,156.24
3,907,731,1958,15,4,150,95,48,171.36
19,78,617,2327,18,8,135,65,42,194.04
28,132,552,246,24,9,133,82,14,83.79
41,748,986,4545,13,4,81,85,62,195.30
29,964,688,1278,5,4,82,45,50,73.50
35,482,940,3162,6,4,155,33,14,23.52
42,287,143,3237,5,2,60,17,48,60.48
15,527,740,1332,11,9,124,66,62,201.81
40,866,475,2614,11,5,156,80,53,150.26
39,558,976,1712,5,4,36,30,48,70.56
11,755,506,529,6,4,103,50,89,149.52
1,237,972,2790,2,4,42,15,48,40.32
38,614,566,671,6,10,104,53,32,73.92
37,849,37,2447,12,5,123,85,92,280.14
33,816,447,4016,4,5,113,45,48,65.52
12,320,408,894,2,7,117,22,62,71.61
16,767,336,3999,8,4,115,60,62,130.20
5,924,499,386,8,5,75,65,29,63.95
40,544,72,3372,10,5,109,50,62,162.75
10,237,842,3700,5,6,73,27,40,67.20
30,142,154,1696,2,9,100,27,38,51.87
25,143,338,3854,27,3,58,75,38,227.43
14,496,851,1581,15,8,60,76,70,279.30
41,247,433,4809,19,2,126,52,53,222.60
30,347,290,3402,3,9,103,40,19,29.92
15,657,594,1725,13,3,130,53,29,88.30
29,27,322,473,20,6,148,65,14,67.62
24,860,100,1132,10,2,104,60,48,110.88
29,709,81,2068,9,1,100,50,19,37.91
22,339,675,1182,14,3,94,56,38,123.69
8,46,620,4122,21,7,66,70,35,180.07
32,380,205,2357,14,2,154,53,50,157.50
39,652,695,3958,10,4,89,46,62,156.24
25,388,286,2721,13,4,107,56,29,91.35
2,420,712,447,12,5,95,56,48,146.16
12,832,867,4788,9,1,75,50,53,105.74
29,90,900,3112,23,8,129,77,19,107.73
6,725,497,2383,8,5,73,65,42,92.61
19,571,632,2913,1,3,91,13,70,36.75
25,336,806,1970,12,3,97,50,14,39.69
4,420,529,4651,12,6,37,60,40,126.00
1,365,445,1751,14,7,68,70,35,128.63
17,715,779,527,13,2,43,75,32,94.08
20,731,341,758,14,1,66,75,71,216.19
29,141,12,2006,9,3,69,30,92,202.86
9,509,635,721,5,7,94,40,62,110.67
29,326,617,3377,8,3,37,27,92,183.54
36,650,394,4625,3,3,70,20,92,86.94
30,467,383,1385,6,5,144,36,62,110.67
10,453,865,3038,9,2,31,36,62,130.20
41,129,978,4328,4,1,145,12,48,45.36
2,284,181,1514,15,6,35,52,14,52.92
21,638,968,77,6,1,93,23,85,116.02
10,748,305,4685,15,3,113,90,53,183.64
35,414,990,4554,1,7,110,26,85,80.33
9,10,284,3753,20,6,100,65,71,342.93
34,223,465,913,20,3,144,57,55,248.32
7,435,186,2726,1,6,59,23,48,40.32
4,189,381,3545,5,9,102,35,14,27.93
13,67,352,3142,8,6,158,35,14,32.34
32,742,401,37,1,1,100,10,50,15.75
40,113,339,4770,30,7,151,92,29,204.01
26,558,712,4101,16,3,97,63,29,106.58
4,416,633,866,17,2,57,63,35,132.30
2,42,135,1370,1,8,105,22,32,33.60
8,407,662,2272,14,10,57,80,89,355.11
42,575,909,1797,17,9,69,86,14,63.21
14,809,207,348,7,2,130,45,48,80.64
27,459,629,2679,20,6,79,86,92,444.36
27,428,418,4464,8,1,145,30,14,24.99
6,627,197,1057,1,9,56,33,89,102.80
24,789,755,3861,6,4,82,50,71,119.28
21,123,370,2276,1,10,137,27,19,23.94
37,617,703,587,4,6,53,33,50,73.50
10,816,401,1313,15,1,136,80,48,156.24
1,621,251,4219,4,10,32,46,70,132.30
23,416,518,3481,17,9,97,86,62,279.93
4,133,909,2031,23,5,99,70,32,171.36
41,343,175,846,3,4,55,23,19,19.95
19,896,577,4784,6,2,45,40,14,20.58
33,282,761,1231,24,9,44,82,19,113.71
35,697,564,1895,12,8,100,66,35,117.60
1,359,545,711,5,9,49,46,62,123.69
28,695,603,2228,7,5,64,40,35,69.83
31,386,387,3237,19,2,159,70,62,260.40
39,285,492,2656,19,9,100,70,14,69.09
10,576,293,276,10,9,133,63,53,161.38
36,889,875,3765,9,3,88,60,48,105.84
42,719,284,524,11,1,50,60,14,33.81
24,664,653,4572,4,9,112,43,29,51.77
37,964,645,4454,6,2,84,40,92,135.24
8,143,231,2693,27,1,46,70,70,404.25
32,762,636,2427,8,5,149,65,29,63.95
24,323,767,674,25,6,133,77,40,235.20
12,49,48,1468,27,8,95,87,32,208.32
14,72,113,83,7,2,98,22,92,154.56
33,787,532,3290,1,4,145,25,62,39.06
39,613,226,2842,14,3,126,56,48,156.24
37,847,389,622,11,1,62,60,14,33.81
36,158,256,3088,30,10,30,100,19,139.65
29,553,818,1841,11,10,107,70,70,235.20
37,303,183,3501,13,3,40,40,19,57.85
25,631,318,1764,5,4,130,30,62,91.14
17,598,300,4403,13,3,85,53,71,216.19
35,149,711,1281,10,9,123,47,48,146.16
9,792,692,2850,13,5,55,90,32,104.16
22,769,850,1983,13,1,130,70,50,141.75
16,618,181,4500,11,1,114,40,53,127.99
10,918,796,4193,4,3,65,35,29,33.49
8,433,571,4937,17,2,51,63,48,181.44
15,812,601,3286,11,2,44,65,89,224.28
19,234,899,468,24,10,50,85,14,85.26
14,925,951,2633,3,2,86,25,40,33.60
2,602,306,3819,14,8,66,73,14,52.92
2,408,483,4386,8,3,31,36,89,177.56
10,717,590,4401,5,3,90,40,70,95.55
5,330,658,3042,3,6,159,22,40,50.40
1,2,147,2399,27,4,158,77,14,85.26
37,694,776,2842,20,4,138,80,40,184.80
16,132,686,1709,27,1,135,70,55,317.63
42,548,459,4099,4,9,128,43,42,74.97
6,290,708,4125,2,5,73,17,62,58.59
33,830,824,4526,3,5,119,40,92,106.26
23,799,987,1112,8,4,55,60,89,186.90
11,483,268,1100,16,2,160,60,92,328.44
13,449,975,2990,13,1,84,46,48,136.08
30,1000,340,854,9,4,86,65,32,73.92
17,829,589,1873,13,1,96,70,48,136.08
20,600,828,1582,15,9,70,80,71,290.75
6,951,691,761,8,2,112,50,92,173.88
7,179,98,3787,28,1,138,72,71,424.94
42,358,725,2104,2,6,62,26,85,89.25
22,851,947,1927,10,5,108,75,53,139.13
14,598,504,3590,11,9,159,66,19,61.84
6,599,707,1364,5,6,77,36,50,84.00
33,243,921,4389,7,1,56,20,71,111.83
35,515,33,1298,19,4,136,76,85,374.85
15,372,126,2102,11,5,98,53,55,155.92
23,517,840,1633,1,4,85,16,70,44.10
3,204,306,697,28,4,78,80,35,220.50
37,593,326,468,16,1,148,56,85,294.52
28,121,101,3536,6,3,125,22,85,133.88
7,981,839,4259,4,5,30,45,53,72.34
14,144,841,771,30,1,148,77,62,397.11
29,645,666,4687,4,6,35,33,70,102.90
25,646,805,140,1,6,66,23,48,40.32
6,526,274,1681,20,10,80,100,50,262.50
28,64,84,2131,17,3,139,50,48,186.48
41,717,957,3050,15,2,154,85,89,299.04
8,843,446,242,14,5,87,95,35,121.27
28,481,615,4115,14,2,151,53,32,100.80
7,683,429,1146,15,6,154,70,85,321.30
7,420,703,2966,3,2,122,16,50,42.00
16,791,600,483,13,1,79,70,35,99.22
12,733,936,626,5,4,101,45,92,135.24
30,282,563,4727,5,5,97,25,62,97.65
24,616,240,2385,5,9,46,46,53,105.74
3,435,139,3046,3,5,143,26,62,71.61
18,123,68,3589,9,3,96,30,89,196.25
19,397,309,330,12,5,41,56,71,216.19
35,194,504,2037,29,7,71,90,48,327.60
15,438,535,2891,4,5,156,30,32,43.68
18,50,514,2620,15,5,41,50,32,117.60
28,587,325,956,16,6,139,73,55,219.45
30,65,727,4266,16,9,108,62,14,60.27
15,489,861,3827,10,2,153,40,48,110.88
5,475,308,3952,8,9,54,56,85,223.13
12,204,330,3451,14,10,116,60,29,115.71
27,166,278,1423,22,4,105,65,29,146.16
34,67,251,2973,23,10,79,82,62,364.56
36,310,849,1592,27,5,142,80,71,439.84
18,322,644,1906,1,1,80,5,50,15.75
7,688,819,4172,12,10,92,73,92,328.44
11,909,210,4690,12,2,85,70,62,169.26
5,794,601,628,15,1,93,80,62,201.81
28,106,651,2022,23,3,101,65,42,216.09
16,384,616,3721,10,10,82,66,38,119.70
34,543,539,2720,20,9,33,96,42,216.09
36,655,628,1692,7,4,111,36,14,26.46
38,447,103,2281,7,3,123,33,48,85.68
34,261,531,2895,11,10,39,52,71,238.56
25,520,637,281,3,8,44,36,19,27.93
23,183,58,425,22,6,103,70,62,325.50
29,23,48,1706,6,7,154,32,14,27.93
41,584,494,1221,14,10,60,80,42,167.58
26,648,271,2740,20,3,45,76,14,63.21
32,151,155,1850,4,7,94,27,48,75.60
25,306,438,3169,26,6,69,80,89,542.01
16,409,800,379,7,8,95,50,14,32.34
41,529,739,4938,1,8,128,30,14,14.70
40,130,944,1000,19,5,56,60,14,63.21
24,257,986,1783,19,10,126,72,35,176.40
9,815,272,2057,14,5,157,95,62,214.83
3,248,472,562,25,5,38,75,19,109.72
6,942,119,1217,4,4,79,40,14,17.64
8,860,538,4275,5,4,137,45,42,61.74
32,907,640,3488,5,2,151,35,70,88.20
28,456,197,1076,13,2,66,50,71,208.74
18,971,137,1391,2,3,124,25,19,13.97
8,426,7,150,10,10,48,66,85,267.75
41,812,927,215,12,5,57,85,19,57.85
14,823,780,1257,4,5,40,45,53,72.34
42,858,591,3722,2,3,64,25,14,10.29
42,219,370,2222,14,4,146,45,40,134.40
36,147,989,1631,23,7,108,75,62,345.03
19,277,612,4728,4,6,88,25,19,27.93
23,731,135,1488,14,3,92,85,48,156.24
32,833,505,1085,6,3,67,45,38,59.85
40,623,282,1599,13,10,105,76,53,200.34
16,771,221,121,6,3,104,45,14,22.05
31,45,27,3515,4,8,35,30,71,119.28
2,345,54,1179,15,7,34,73,48,186.48
8,905,94,1135,13,4,102,85,32,100.80
7,281,431,1612,2,9,37,27,92,125.58
18,745,817,3635,6,4,151,50,53,89.04
22,630,559,4718,12,5,46,56,29,88.30
7,217,313,727,15,1,133,40,48,156.24
32,574,435,2226,3,6,144,30,71,89.46
37,798,963,2294,2,1,122,15,92,48.30
15,814,94,5000,12,5,127,85,14,42.63
3,806,891,1944,14,5,71,95,38,131.67
42,674,255,530,12,1,160,43,35,91.88
25,733,448,4950,12,2,105,70,14,38.22
14,585,330,3097,19,4,116,76,70,308.70
12,408,381,201,15,6,129,70,62,234.36
28,863,212,101,4,4,48,40,35,44.10
29,565,855,906,4,9,33,43,89,158.86
4,120,75,1159,26,2,120,70,92,521.64
41,856,165,3155,10,5,131,75,35,91.88
26,747,994,1129,12,5,37,85,53,161.38
9,335,138,2243,12,10,144,73,48,171.36
11,387,896,4116,3,3,43,20,38,35.91
16,166,692,2308,8,4,132,30,70,147.00
10,654,658,4352,5,4,158,30,92,135.24
19,875,776,4352,5,5,43,50,62,97.65
11,841,499,2975,7,1,75,40,29,45.67
3,218,547,1942,9,3,54,30,92,202.86
33,705,786,514,13,1,160,70,70,198.45
33,272,153,937,19,7,71,65,85,401.63
21,35,651,4289,8,4,72,30,38,79.80
37,74,608,2417,5,8,149,32,92,173.88
29,43,332,4205,5,7,81,30,85,151.72
19,638,413,3479,10,10,142,66,62,195.30
2,704,720,2920,5,2,82,35,48,60.48
34,129,357,4635,24,7,143,77,53,306.07
42,838,310,3331,5,3,128,40,14,19.11
27,879,604,2304,6,2,41,40,53,77.91
7,449,139,4279,15,2,119,56,14,47.04
3,565,105,46,12,6,106,60,48,151.20
32,279,338,804,3,7,124,25,48,65.52
1,920,70,518,8,5,64,65,19,41.89
28,53,474,2083,16,5,71,52,40,155.40
6,518,995,1178,14,5,130,63,42,145.53
34,352,631,1150,14,7,152,70,29,106.58
5,180,524,4537,3,6,156,22,62,78.12
9,397,822,598,6,2,35,26,85,124.95
17,222,5,565,27,8,124,87,62,403.62
1,761,468,1139,3,4,97,35,50,52.50
31,633,972,1320,9,1,41,33,19,37.91
30,849,647,167,2,1,113,15,48,25.20
5,626,478,129,8,5,76,43,32,70.56
37,306,731,1386,6,9,110,37,40,88.20
16,511,23,1139,4,10,64,46,48,90.72
33,800,478,3910,14,2,92,80,70,220.50
6,245,822,1261,3,5,128,20,70,80.85
2,737,131,3052,4,2,159,30,38,39.90
25,71,886,346,8,5,89,32,71,156.56
40,435,209,3260,14,3,157,56,50,162.75
14,76,741,4202,6,8,107,35,35,73.50
34,137,444,608,10,5,83,37,35,91.88
31,361,599,302,12,1,56,43,62,162.75
3,193,33,728,1,8,48,22,89,93.45
30,218,611,2503,13,5,107,45,50,162.75
10,72,814,4070,16,1,83,42,35,121.27
8,916,36,1214,7,2,82,45,48,80.64
35,539,511,1602,3,1,144,13,55,40.42
33,181,800,4724,20,5,152,62,85,401.63
35,134,217,1766,23,3,63,65,42,216.09
38,833,899,1066,15,3,97,90,40,138.60
5,960,34,1715,7,1,155,40,71,111.83
1,573,348,1041,19,8,137,90,38,183.54
21,245,925,4801,29,6,45,87,48,322.56
36,463,726,1155,1,5,94,20,71,52.18
37,737,825,746,10,4,152,70,53,133.56
4,27,823,1639,22,6,74,70,14,73.50
6,274,115,3126,20,4,148,60,70,323.40
27,415,652,1088,20,5,105,83,55,259.88
33,638,174,3383,10,7,41,56,62,175.77
12,431,161,13,7,6,38,43,14,29.40
12,656,489,2238,3,6,100,30,48,60.48
28,856,645,1017,14,1,36,75,50,152.25
40,758,736,3163,1,1,123,10,62,19.53
21,928,595,739,7,4,160,55,40,75.60
34,844,120,407,14,4,67,90,62,208.32
36,979,272,4406,1,2,136,15,62,26.04
22,145,231,1397,4,4,108,20,48,60.48
34,455,491,3938,8,7,72,50,14,33.81
4,321,145,1987,26,1,125,67,89,495.28
12,928,631,264,6,1,131,35,40,54.60
9,944,979,4941,6,5,137,55,40,71.40
14,739,514,273,10,3,48,65,32,77.28
26,53,298,4642,27,8,32,87,53,345.03
31,478,721,3678,17,6,110,76,55,231.00
6,19,132,4499,17,3,114,50,29,112.66
33,997,697,953,2,1,138,15,14,7.35
31,568,917,3810,11,9,61,66,48,156.24
34,590,838,281,16,6,124,73,42,167.58
29,257,442,3552,15,3,114,45,48,166.32
37,236,134,3264,27,1,42,70,29,167.47
9,419,632,1013,16,10,35,86,92,405.72
14,551,646,3480,11,6,83,56,48,141.12
32,875,957,3891,7,5,49,60,42,83.79
40,489,523,40,6,7,119,43,19,37.91
23,182,677,3315,12,6,66,45,62,195.30
23,138,874,2763,13,8,124,52,55,196.35
22,809,93,85,9,2,41,55,71,149.10
21,812,855,192,15,5,154,100,19,69.83
7,920,418,1090,10,2,43,60,53,122.43
11,918,312,3698,12,3,125,75,14,39.69
31,786,98,548,3,3,65,30,42,39.69
3,284,26,4873,9,9,83,45,29,82.22
